年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,55.18,11.14,37.84,24.89,9.0
2019,41.53,8.57,34.75,23.5,6.5
2018,30.06,4.16,22.03,15.4,5.0
2017,24.22,2.58,14.52,10.75,2.58
2016,17.46,1.57,8.29,6.32,1.57
2015,19.62,1.98,9.85,7.61,2.03
2014,24.83,3.61,18.28,14.26,3.66
2013,19.54,3.8,20.88,16.13,3.53
